precio,vendido,edad_del_modelo,km_por_ano
19421.32,1,20,21635.96696
34260.63,1,18,20752.4393
15596.14,1,16,16561.71794
30877.5,1,16,22239.46946
41163.34,1,9,22265.2189
91252.46,1,5,21054.99522
31260.49,1,18,23573.61232
89656.68,0,15,25969.91958
101274.29,0,15,27283.14102
40874.42,0,6,23148.74656
84736.32,0,13,10021.36018
56030.11,0,11,30319.9656
73977.06,1,13,21405.83134
107414.65,1,9,24035.4929
90979.56,1,17,23190.5894
79012.54,1,20,11336.19096
33624.56,1,11,22146.12774
80042.69,0,18,31271.08554
91863.15,0,17,23625.1112
100193.51,1,11,34565.40452
44382.16,1,12,24302.64334
107464.79,1,13,21859.66522
89934.9,0,13,18766.51374
112234.62,1,20,22154.17444
19057.62,1,15,30046.3778
41603.36,1,16,17395.35606
49421.8,1,9,23361.17944
23647.93,1,17,33767.17188
61100.15,0,19,31172.9158
78906.58,0,12,13384.88078
35736.55,1,9,27397.40416
66442.74,1,16,19635.55734
47063.92,1,17,32582.69764
4508.13,1,19,36504.65922
98973.22,0,8,12295.3576
30412.59,1,19,24206.08294
70286.29,0,19,21124.19684
76349.54,0,14,23044.13946
93011.77,1,15,14915.36312
52856.1,1,6,14353.70346
36833.85,1,4,8207.634
19826.98,1,17,14913.75378
42999.56,1,10,20639.7854999999
95005.12,1,14,26061.65196
52065.91,1,17,18340.03864
97856.09,0,15,18943.54114
11390.07,1,19,20783.01676
97445.61,0,20,19553.481
21369.3,1,17,39555.96786
10976.19,1,18,29096.8672
54418.1,0,14,16526.31246
99999.08,0,11,27870.55012
99317.31,0,18,19131.83392
106655.93,1,13,24592.32454
42615.89,0,18,32949.62716
71655.57,0,20,12551.24266
32681.55,1,18,21740.57406
41958.92,0,13,17401.7934199999
83090.53,0,17,28602.79982
99907.64,0,15,20383.90044
95571.21,0,3,25120.18806
63667.43,0,20,26422.14412
80837.54,0,14,20337.22958
38504.93,1,10,25366.41708
26946.66,1,19,22849.40932
94899.88,1,20,17504.79118
39531.06,1,17,29560.35712
63733.92,0,7,21246.50668
16948.77,1,20,20070.07914
71077.02,0,12,16910.94472
111256.45,1,15,27901.12758
66531.56,1,17,15893.84184
69443.55,0,8,19725.68038
103390.62,1,8,20840.953
53216.6,1,19,24890.05244
90046.41,0,20,23695.92216
75577.05,0,18,30183.1717
69533.64,1,19,16647.01296
60431.74,1,9,19585.6678
88875.3,0,20,12929.43756
14487.83,1,20,30418.13534
15630.26,1,19,18233.8222
98018.33,0,19,19458.52994
47842.34,1,18,21896.68004
39098.15,1,12,17327.76378
48568.52,1,6,24230.22304
19790.72,1,19,23488.3173
67991.41,0,19,25520.91372
66021.62,0,5,34956.47414
39184.57,1,9,25298.8248
39360.29,1,10,15415.86786
66721.03,0,11,17010.7238
53177.6,1,19,26393.176
80224.28,0,4,21901.50806
76621.51,1,16,8951.14908
86185.08,0,20,13174.05724
13511.07,1,20,19608.19856
76476.75,0,10,26307.8809799999
78335.47,0,5,15365.97832
48025.37,1,12,31320.97508
71351.25,0,12,19868.91164
34622.48,1,15,16732.30798
61584.05,0,18,16169.03898
100177.13,1,9,12129.59558
71528.69,0,18,30094.658
28641.36,1,14,20540.00642
89415.24,1,19,10478.41274
32509.42,1,18,9467.74722
41144.65,0,19,22010.94318
26475.65,1,20,27260.61026
54677.2,0,14,27186.58062
45019.34,0,12,17667.33452
53743.66,1,14,19511.63816
92779.73,0,5,21888.63334
59081.19,1,7,22984.59388
27146.97,1,19,36844.22996
74288.47,0,20,41688.34336
25026.99,1,18,14772.13186
101941.82,1,10,19920.41052
62482.94,0,17,13919.18166
84203.37,0,13,27453.73106
8403.91,1,19,20060.4231
45228.4,1,13,25287.55942
76985.74,0,20,13637.54716
103902.65,1,14,16120.75878
21462.43,1,19,13925.61902
29603.86,1,8,34137.32008
107524.92,1,2,44393.6439
64453.67,1,7,21278.6934799999
57971.23,0,16,26198.44586
54269.27,1,19,19897.87976
75167.4,0,13,33358.39952
111501.69,1,18,26951.61698
67758.86,0,20,24922.23924
87464.22,0,8,32798.3492
87782.92,0,15,43262.27788
55939.71,1,10,19122.17788
99715.25,0,17,20256.76258
73929.28,0,20,13769.51304
90222.57,0,14,28017.00006
56814.68,1,18,22047.958
67538.57,1,11,14263.58042
108586.31,1,12,22950.7977399999
103620.98,0,4,20108.7033
39817.39,1,16,12235.81202
28918.24,1,18,24601.98058
28801.63,1,18,30326.40296
49236.24,0,16,16313.87958
95284.05,1,6,17141.08034
48620.65,1,15,21816.21304
57204.05,1,5,20989.01228
69659.25,0,20,16637.35692
44121.01,0,9,23853.63748
33791.03,1,17,11833.47702
77452.37,0,15,26113.15084
40901.27,1,13,35830.34576
50115.54,1,14,20018.58026
74840.67,1,16,15483.46014
83593.28,0,11,32581.0883
87307.82,0,8,28932.71452
58320.53,1,18,19810.9754
8929.71,1,20,24711.4157
86804.89,0,19,25862.0938
62144.08,0,4,12821.61178
26755.45,1,20,33187.8094799999
25284.19,1,19,12977.71776
76919.25,0,10,23243.69762
98873.46,1,8,14213.69088
91072.44,0,8,15720.03312
41388.21,1,20,24362.18892
52601.16,0,19,19180.11412
43441.39,1,7,19897.87976
51509.94,1,8,21064.65126
96877.77,0,11,12725.05138
93774.63,0,20,26739.1841
56784.54,1,12,20390.3378
101999,1,18,20271.24664
89408.66,0,11,21943.3509
73212.64,0,19,31819.87048
67420.36,0,11,11241.2399
84899.69,0,17,20969.7002
56822.62,1,18,22822.05054
54438.87,1,5,18150.13652
91770.82,0,17,38994.3082
62280.4,0,18,26663.54512
77938.96,0,17,21217.53856
61179.96,0,12,18658.68796
26518.67,1,20,33379.32094
60169.59,1,2,21706.77792
93061.48,1,19,16737.136
64756.86,1,10,20105.48462
34472.44,1,19,31042.5592599999
102375.5,0,17,34092.25856
82644.28,0,9,29682.66696
89565.99,1,19,19559.91836
99765.27,1,2,17863.674
79809.92,0,17,19170.45808
87422.84,0,18,21944.96024
51997.85,1,6,11783.58748
30063.35,1,10,10224.13702
71265.16,1,11,13996.42998
79941.62,0,16,25620.6928
74339.5,0,17,28449.91252
49719.44,1,19,33126.65456
79032.55,0,18,21232.02262
74766.02,1,18,14195.98814
76033.53,0,4,12230.984
32492.72,1,13,13998.03932
45335.97,1,7,29140.31938
98302.11,0,16,37547.51154
97189.86,0,11,26982.19444
35786.39,1,14,23861.68418
101401.9,1,18,22672.38192
54232.78,0,15,22101.06622
50208.62,1,17,25808.98558
67791.27,1,14,21053.38588
57162.67,0,10,22191.18926
50740.44,1,16,19936.50392
84070.85,0,14,41817.09056
89900.67,0,20,18737.54562
67831.88,1,10,18486.48858
34131.35,1,4,9408.20164
66838.44,0,18,22387.52874
101802.25,0,20,19268.62782
99093.4,0,10,21965.88166
69216.73,1,6,22831.70658
101233.91,1,7,15198.60696
79338.22,1,15,14097.8184
81530.25,0,8,15052.15702
70204.57,0,10,23023.21804
64111.07,0,8,31378.91132
62707.7,0,13,43196.29494
36292.04,1,10,10681.18958
79627.43,1,14,19651.65074
47624.71,1,11,23620.28318
109195.1,0,14,19561.5277
80374.36,1,7,15914.76326
34632.88,1,19,12086.1434
28037.36,1,16,24164.2401
86631.95,0,5,35123.8455
42459.03,0,17,21317.31764
77657.6,0,4,22614.44568
73507.47,0,7,26515.48584
47877.33,1,10,22805.95714
114167.1,1,5,29993.26958
44844.31,1,20,20144.10878
48838,1,17,28672.00144
44228.63,1,10,17900.68882
43747.63,1,14,23845.59078
60426.2,0,8,17697.91198
55541.91,1,12,20417.69658
42836.57,1,11,14991.0021
23015.48,1,20,26050.38658
24644.62,1,20,32523.15206
26525.37,1,15,24939.94198
71391.89,0,18,30113.97008
21379.55,1,20,17512.83788
86568,0,6,32014.60062
106224,0,6,18853.4181
90971.55,0,19,28084.59234
94378.4,0,9,20330.79222
7503.7,1,19,15016.75154
39299.16,1,5,16312.27024
97667.39,0,15,19471.40466
69874.56,0,18,26599.17152
70276.58,1,17,29726.11914
26459.82,1,19,4414.41962
81563.85,1,20,14472.79462
39912.53,1,16,14727.07034
61984.11,0,17,16212.49116
90506.8,0,12,21713.21528
109590.14,0,5,16037.0731
32399.56,1,12,20570.58388
46575.44,1,11,19640.38536
82531.39,0,5,32238.29888
53020.61,1,18,14644.994
112439.19,1,18,35357.1998
49610.52,1,17,25910.374
76823.57,1,19,27563.16618
50906.88,1,17,17536.97798
97117.18,0,13,25981.18496
90441.71,1,13,21368.81652
41580.13,1,5,25018.79964
91909.01,0,13,17031.64522
106149.06,1,15,18904.9169799999
71900.75,0,20,38529.20894
45748.2,1,20,21610.21752
70548.61,0,15,15637.95678
56685.16,1,20,26919.43018
49636.91,1,20,12905.29746
67441.19,0,12,49374.5512
60922.44,0,7,17475.82306
48350.84,1,4,17792.86304
67309.3,1,9,18921.01038
69675.94,0,18,14089.7717
59335,1,19,22950.7977399999
31491.33,1,15,22461.55838
58472.91,1,12,20118.35934
98846.3,0,9,31148.7757
20613.37,1,20,13557.08016
12537.81,1,19,17990.81186
81207.89,0,15,28036.3121399999
104946.63,0,16,15605.76998
54457.87,1,14,18280.49306
76467.23,1,19,21529.75052
82774.62,1,20,12538.36794
70511.71,0,12,19638.77602
31929.33,1,13,21706.77792
14874.17,1,17,10834.07688
89341.86,1,9,17411.44946
51186.58,0,15,30941.17084
54240.08,1,6,19043.32022
45150.08,1,16,25092.8292799999
67313.79,0,20,30002.9256199999
94073.18,0,11,26410.87874
18966.29,1,19,21761.49548
76264.42,1,15,11896.24128
94146.42,0,2,35085.22134
47842.13,1,15,41960.32182
91609.54,0,15,28477.2713
56725.54,1,19,43064.32906
36509.81,1,20,17974.71846
82706.76,1,7,17887.8141
116899.19,1,4,11511.60902
111998.27,1,5,24466.79602
90583.46,1,14,18393.14686
91529.25,0,12,24494.1548
22682.27,1,17,13167.61988
65481.66,0,11,13922.40034
97863.74,1,14,20219.74776
92833.77,0,11,45257.85948
57790.87,1,20,13347.86596
70977.91,0,13,12642.97504
112277.88,0,15,13915.96298
62909.59,0,2,26261.21012
48246.46,1,20,30680.45776
65260.61,0,13,23860.07484
83135.84,0,18,24025.83686
59260.03,1,18,34488.1562
24897.54,1,13,16469.98556
42446.97,1,16,16775.76016
92446.37,0,5,16799.90026
19414.08,1,18,19994.44016
86187.68,0,11,19307.25198
40671.85,0,19,32011.38194
38023.68,1,17,19151.146
84685.85,0,7,18164.62058
60573.23,1,10,23897.08966
50590.07,1,12,7538.14856
77272.27,0,20,22274.87494
32549.43,1,16,28697.75088
92275.96,1,20,16312.27024
62007.12,0,14,32537.63612
25560.74,1,20,23110.1224
88938.41,0,11,19172.06742
82993.7,0,20,23946.9792
34007.42,1,18,18621.67314
95725.17,0,13,28258.40106
41420.73,0,20,12219.71862
65857.07,0,10,26764.9335399999
59374.85,1,16,20029.84564
48878.57,1,17,15581.62988
96578.02,0,10,33007.5634
81118.95,0,7,35967.13966
66904.5,0,16,24191.59888
36881.21,1,16,9493.49666
65952.19,0,14,19201.03554
44253.85,0,15,24418.51582
102355.3,1,3,16993.02106
101541.78,1,4,17989.20252
25012.15,1,18,31599.3909
29034.51,1,10,30120.40744
34375,1,10,30057.64318
93423.45,0,20,34954.8648
104568.4,0,11,24305.86202
64064.94,0,7,34016.61958
26009.07,1,17,18719.84288
91106.33,0,19,18352.91336
31272.87,1,13,10256.32382
14529.47,1,16,23752.24906
30519.64,1,15,25485.50824
105218.93,1,18,23082.76362
78965.67,0,10,28229.43294
92513.8,1,20,16325.14496
27935.89,1,14,10114.7019
52161.21,0,16,11291.12944
68842.98,0,17,15575.19252
92668.05,1,11,21439.62748
38318.46,1,10,27389.35746
19427.91,1,11,27004.7252
72307.5,1,14,20979.35624
23186.62,1,12,23818.232
69254.64,0,17,19299.20528
55454.72,1,16,22194.40794
79970.22,0,15,10394.72706
87916.31,0,19,13737.32624
97457.01,1,13,22146.12774
34346.6,1,14,34021.4476
72615.39,1,5,16296.17684
88940.58,1,10,22208.892
64301.33,1,17,15665.31556
46546.66,1,14,26425.3628
81347.39,0,7,28651.08002
79513.69,0,10,29129.054
58191.63,1,14,30503.43036
85844.07,0,16,34856.69506
37982.66,1,17,40888.50138
29351.43,1,7,21146.7276
55598.85,1,16,27762.72434
100257.9,1,13,25448.49342
95743.4,1,11,13281.88302
71268.73,0,9,25356.76104
89506.28,0,19,34357.79966
87403.71,0,8,15411.03984
106358.93,0,15,37170.92598
18059.51,1,20,25807.37624
39167.91,1,16,25800.93888
41529.79,1,3,29009.96284
56818.87,1,15,15922.80996
36305.47,1,12,19577.6211
39355.55,1,20,15610.598
61722.08,1,13,19456.9206
23173.44,1,16,12863.45462
79094.74,0,19,35674.2397799999
64523.53,0,18,22424.54356
50094.7,1,13,14736.72638
48162.61,1,6,30651.48964
39016.38,1,14,22723.8808
20569.64,1,12,42724.75832
46188.82,1,15,30019.01902
34816.41,1,17,30915.4214
59461.67,1,10,18536.37812
33842.76,1,8,23192.19874
103549.18,0,12,26888.85272
86168.46,0,20,17644.80376
43454.47,1,12,16906.1167
35312.87,1,13,14319.90732
62310.45,1,18,21301.22424
74217.95,1,16,17662.5065
64086.57,1,17,18463.95782
43982.89,1,20,17585.25818
77967.35,0,17,23002.29662
55668.05,0,15,30150.9849
44030.99,1,17,18161.4019
105044.35,0,16,27186.58062
56015.63,1,8,16761.2761
57066.39,1,6,24527.95094
106832.08,0,19,18404.41224
44236.09,1,9,42987.08074
17090.79,1,18,12744.36346
93249.91,1,18,21352.72312
113020.91,1,10,31245.3361
85437.84,0,17,52063.75834
58099.05,1,13,21178.9144
86079.59,0,9,21475.03296
31829.49,1,17,19146.31798
51401.61,1,16,29486.32748
29253.8,1,13,14963.64332
34847.66,1,14,25427.572
56569.21,0,12,20588.28662
59266.06,1,17,25857.26578
24222.58,1,16,16510.21906
10908.14,1,16,32144.9571599999
68319.45,0,7,40922.29752
49760.83,1,18,25860.48446
49707.66,1,6,15769.92266
107061.89,1,11,24680.83824
70885.94,0,11,22783.42638
100065.27,1,13,15591.28592
37101.38,1,16,17242.46876
34134.12,1,17,22947.57906
65968.19,0,4,18480.05122
67645.25,0,16,37412.32698
86156,0,14,17854.01796
58342.79,1,20,41710.87412
48981.07,1,11,14883.17632
51753.1,1,13,20206.87304
43956.36,1,11,20940.73208
31759.6,1,13,23224.38554
39024.01,1,20,19962.25336
46241.36,0,20,20831.29696
52521.62,1,19,22253.95352
25930.42,1,15,18872.73018
95856.47,1,15,18039.09206
101841.57,0,13,22677.20994
105283.02,1,15,17965.06242
57515.25,1,19,15749.00124
76111.58,0,14,14854.2082
24447.09,1,14,19954.20666
102576.21,1,9,17870.11136
80898.03,0,20,16693.68382
80060,0,10,10187.1222
72689.34,0,17,26103.4948
110428.33,1,13,16152.94558
114476.75,0,6,19580.83978
71540.02,0,8,29412.29784
12963.65,1,17,30558.14792
47344.69,1,17,24553.70038
79297.91,0,17,13840.324
40082.89,1,6,28464.39658
81311.48,0,11,21227.1946
65658.37,1,18,14596.7138
27343.13,1,13,12390.30866
48000.57,1,17,17598.1329
95924.51,1,8,21980.36572
72407.56,1,15,15784.4067199999
75827.05,0,18,32980.20462
71486.35,0,7,32389.57684
33306.07,1,13,13269.0083
59837.43,0,18,20581.84926
113335.12,0,16,19349.09482
34518.45,1,20,11403.78324
56423.62,1,13,20432.18064
64693.86,0,19,16130.41482
105211,1,10,19402.20304
101956.72,0,14,19228.39432
107323.54,1,6,18645.81324
74101.45,1,16,20131.23406
78146.19,0,19,9075.06826
55876.82,1,13,24115.9599
32795.69,1,18,28303.46258
61784.04,0,20,24173.89614
48556.09,1,16,22239.46946
71951.17,0,9,22229.81342
45057.04,1,20,17536.97798
58064.07,1,10,26407.66006
79135.58,0,9,34465.62544
57536.71,1,11,18977.33728
24861.07,1,19,22471.21442
18161.06,1,19,22704.56872
55376.97,1,5,32577.86962
99180.48,0,3,16511.8284
99128.81,0,12,25010.75294
91403.6,0,11,21085.57268
60642.18,0,1,29692.323
90162.17,1,7,15441.6173
85184.33,0,20,35802.98698
73209.89,1,14,12008.89508
43997.43,1,18,27975.15722
53098.77,0,20,40096.7061
66927.05,0,16,24835.33488
18891.57,1,14,22294.18702
62211.71,1,13,39824.72764
68587.14,1,16,23103.68504
21910.68,1,17,22582.25888
111568.03,1,7,21819.43172
90004.17,0,15,27706.39744
68191.14,0,17,22479.26112
82464.01,0,13,29690.71366
15272.61,1,19,22596.74294
51881.97,1,13,25451.7121
14705.93,1,18,37244.95562
59020.02,0,18,25968.31024
53526.87,1,19,15568.75516
62984.5,0,3,17739.75482
52049.24,1,17,18951.58784
109230.21,1,9,21637.5763
31366.3,1,17,11822.21164
111083.69,1,6,31029.68454
39418.61,1,10,24867.52168
71870.03,0,14,33912.01248
63615.91,0,10,34042.36902
82900.74,0,19,29491.1555
103515.31,1,14,26958.05434
86199.56,1,16,21354.33246
38278.43,1,20,22805.95714
60098.61,1,17,14706.14892
34293.18,1,12,22020.59922
55375.14,1,9,23520.5041
73726.26,0,18,21056.60456
69750.6,0,14,35738.61338
67626.93,0,13,24566.5751
76120.47,0,16,31372.47396
69267.69,0,6,17432.37088
30850.84,1,18,21016.37106
40449.76,0,20,42287.01784
112247.94,1,6,20581.84926
65544.13,0,17,22295.79636
39301.06,1,17,21833.91578
46095.54,1,17,21775.97954
30104.53,1,13,38723.93908
74909.09,1,18,17273.04622
52399.25,1,10,23620.28318
37160.1,1,16,15892.2325
90989.91,0,6,30754.4873999999
98694.07,0,13,19555.09034
93334.28,0,14,23031.26474
56964.78,1,7,24170.67746
55769.32,1,14,15335.40086
51337.51,1,12,18468.78584
85409.07,0,12,15407.82116
49181.36,1,13,11558.27988
93591.52,0,19,21022.80842
38977.43,1,20,24692.10362
78344.77,0,18,21346.28576
77562.5,0,6,26911.38348
86862.34,0,10,17121.76826
93846.02,0,12,13381.6621
96848.34,0,17,15367.58766
104746.72,0,12,21072.69796
54946.05,1,18,16511.8284
77925.66,0,4,26198.44586
113836.67,1,15,18671.56268
67358.82,0,14,63684.80248
39071.2,1,20,28021.82808
103464.23,1,19,34254.8019
71583.43,1,20,29359.18962
76787.48,1,14,14886.395
26190.09,1,18,23673.3914
71986.4,0,20,25596.5527
67404.3,1,13,10933.85596
44497.2,0,5,21167.64902
39458.06,1,7,20506.21028
109521.82,1,6,21281.91216
35715.31,1,15,12264.78014
38010.76,1,20,20456.32074
39474.87,1,19,11791.63418
104775.95,1,13,15002.26748
87168.13,0,20,27469.82446
89438.16,0,11,31206.71194
30352.21,1,9,29875.78776
50310.29,1,20,19942.94128
43200.09,1,18,20364.58836
68844.3,0,20,16888.41396
104431.02,0,4,9715.58558
40928.83,0,20,15745.78256
84989.65,0,8,24695.3223
21918.53,1,19,18280.49306
43983.35,1,18,17911.9542
115665.5,1,16,27339.46792
60983.14,1,8,15470.58542
91304.2,0,15,15417.4772
82374.19,1,18,9388.88956
52292.46,1,12,23786.0452
100969.8,1,13,14229.78428
69676.74,1,14,22569.38416
58396.27,1,14,15897.0605199999
84378.37,0,2,17868.50202
93920.71,0,12,13872.5108
16583.49,1,17,14937.89388
73142.59,0,15,25677.0197
90382.75,0,14,17680.20924
58598.82,1,11,9361.53078
70873.27,0,20,30680.45776
56619.03,1,16,22157.39312
96696.35,0,9,20519.085
33517.16,1,19,14859.03622
43814.57,1,17,19487.49806
37598.99,1,14,12239.0307
73839.72,0,20,27757.89632
85767.98,0,19,27363.60802
53874.94,1,12,16226.97522
74630.55,1,7,17683.42792
26311.97,1,20,20377.46308
50214.56,1,19,24186.77086
86062.39,1,13,23784.43586
83534.25,0,16,18531.5501
65531.43,0,16,15613.81668
16201.88,1,12,20184.34228
62130.49,0,19,32693.7421
45334.86,1,19,30772.19014
73696.53,0,8,44144.1962
92941,0,19,28617.28388
104863.39,1,17,16148.11756
25562.64,1,20,19667.74414
55921.38,0,9,21409.05002
35466.34,1,18,39097.30596
60833.24,1,18,22067.27008
83343.08,0,19,33780.0466
26304.2,1,19,33419.55444
51004.62,1,20,54764.23086
69256.14,0,15,22031.8646
87322.97,0,5,17693.08396
75795.41,1,10,20755.65798
31338.13,1,19,16709.77722
45070.48,1,13,23599.36176
34127.99,1,13,14591.88578
82544.66,0,13,33376.10226
89662,0,7,28301.85324
67795.07,0,14,23003.90596
39657.01,1,7,33310.11932
52993.15,1,9,24521.51358
75050.15,0,17,13380.05276
63944.49,0,8,17137.86166
92076.75,0,5,37331.85998
55399.68,1,13,13025.99796
96801.65,1,4,11740.1353
90072.14,0,10,39031.32302
75572.42,0,9,18098.63764
67205.38,0,14,36552.93942
81930.17,0,6,42781.08522
45845.16,1,16,21592.51478
44797.14,1,18,9622.24386
50769.85,1,12,24325.1741
31678.58,1,17,55507.74594
111352.17,1,16,25335.83962
70240.03,0,8,13827.44928
107445.18,1,16,18338.4293
39647.42,1,18,21745.40208
95378.14,1,20,20617.25474
27506.81,1,16,37112.98974
75795.02,0,19,25477.46154
50676.98,1,18,14654.65004
45932.03,1,20,20424.13394
66737.28,1,5,11133.41412
80828.12,0,14,33170.10674
63315.59,1,10,18978.94662
73010.96,0,15,22794.69176
41259.5,1,15,34097.08658
44950.8,1,15,32132.08244
28788.94,1,11,36290.617
87613.9,0,13,10827.63952
78266.52,0,11,32790.3025
25317.55,1,18,19633.948
71793.32,0,13,25614.25544
96349.8,0,15,14785.00658
57886.45,0,18,31919.64956
61000.43,0,15,27996.07864
90338.24,1,16,13505.58128
97408.72,0,7,39607.4667399999
108889.07,1,6,30009.3629799999
46449.07,1,17,15184.1229
108851.98,1,8,26518.70452
83802.21,0,11,17242.46876
18711.16,1,14,24959.25406
73871.02,0,19,11202.61574
47449.88,1,15,21178.9144
32704.61,1,20,12926.21888
63960.8,0,9,17348.6852
91697.81,0,20,12943.92162
47970.76,0,15,27733.75622
81489.91,0,20,12219.71862
105051.41,0,20,17796.08172
52307.83,1,6,24368.62628
42882.48,1,11,18319.11722
67450.41,0,7,26752.05882
97545.49,0,3,35978.40504
98664.76,1,15,21689.07518
61705.34,1,12,28358.18014
87101.79,0,9,36256.82086
83709.84,1,15,16268.81806
46788.77,1,14,23914.7924
109800.85,0,9,15240.4498
105296.36,0,20,27122.20702
104733.71,0,4,17747.80152
52946.42,1,8,14933.06586
75846.29,0,12,21035.68314
55925.54,1,12,15436.7892799999
58520.62,0,14,12910.12548
33816.14,1,18,23124.60646
27644.66,1,15,17376.04398
104333.28,1,20,34612.07538
45378.16,1,19,14361.75016
67512.24,1,13,21188.57044
39023.13,1,18,23153.57458
82188.94,1,12,18354.5227
102350.45,0,9,21162.821
105902.37,1,20,37935.36248
110872.7,1,9,37074.36558
66520.01,0,13,38064.10968
42560.09,1,13,21444.4555
60511.93,0,12,20263.19994
58351.79,1,20,20895.67056
110594.55,0,7,10562.09842
60354.71,0,19,16012.9329999999
81969.77,1,18,20631.7388
35927.74,1,11,30984.62302
54770.74,1,4,17673.77188
72009.58,0,20,23787.65454
89783.82,0,10,29677.83894
49302.1,1,10,24816.0228
23188.29,1,14,24072.50772
51360.97,1,9,16226.97522
46402.31,0,15,35350.76244
81291.88,1,16,17322.93576
91191.2,0,12,29029.27492
109982.47,1,13,10594.28522
43070.85,1,18,13252.9149
59942.45,1,3,19534.16892
26653.26,1,16,22823.65988
49261.68,0,11,21624.70158
78304.61,1,9,19215.5196
102147.52,1,11,23713.6249
55250.27,1,11,15744.17322
39405.26,1,18,29526.56098
69351.42,0,15,26369.0359
40407.53,1,12,18520.28472
85187.91,1,16,18085.76292
85266.31,0,12,13050.13806
68061.65,0,13,17152.34572
37706.55,1,17,36237.50878
60663.59,0,14,19885.00504
91412.21,0,12,35745.05074
48922.24,1,20,18383.49082
41878.72,1,16,34018.22892
30757.4,1,11,16452.28282
36789.42,1,12,18735.93628
34786.88,1,16,22118.76896
38928.49,1,8,15449.664
63123.87,0,18,29486.32748
61409.61,1,20,16960.83426
65437.31,0,19,19020.78946
34984.6,1,19,16931.86614
102569.6,1,11,26224.1953
25269.07,1,17,40186.82914
107394.82,0,9,17585.25818
41131.05,1,19,22854.23734
64581.66,0,8,16381.47186
51447.38,1,19,20187.56096
105295.28,1,11,34549.31112
34779.05,1,20,16795.07224
54973.97,1,4,30398.82326
80306.81,0,19,48481.3675
21336.35,1,19,29162.85014
90651.4,0,11,13486.2692
21187.74,1,19,25137.8908
104689.08,1,18,11435.97004
18059.63,1,19,14271.62712
61493.01,1,14,16521.48444
53405.9,1,10,18599.14238
108162.47,0,11,25644.8329
87744.68,0,15,15195.38828
71668.79,0,11,34810.0242
